id,label
3300,1
3301,1
3302,0
3303,0
3304,1
3305,0
3306,1
3307,0
3308,0
3309,1
3310,0
3311,1
3312,0
3313,1
3314,1
3315,0
3316,1
3317,0
3318,1
3319,0
3320,0
3321,0
3322,0
3323,1
3324,0
3325,0
3326,1
3327,0
3328,0
3329,1
3330,0
3331,0
3332,0
3333,0
3334,0
3335,1
3336,1
3337,0
3338,0
3339,0
3340,1
3341,1
3342,1
3343,1
3344,1
3345,0
3346,1
3347,0
3348,0
3349,0
3350,0
3351,0
3352,1
3353,1
3354,1
3355,0
3356,0
3357,0
3358,0
3359,0
3360,1
3361,0
3362,1
3363,0
3364,1
3365,0
3366,1
3367,0
3368,0
3369,0
3370,1
3371,1
3372,1
3373,0
3374,0
3375,0
3376,0
3377,0
3378,0
3379,0
3380,1
3381,0
3382,1
3383,0
3384,0
3385,0
3386,0
3387,1
3388,0
3389,0
3390,0
3391,1
3392,0
3393,1
3394,1
3395,1
3396,0
3397,0
3398,1
3399,0
3400,1
3401,1
3402,0
3403,0
3404,1
3405,0
3406,0
3407,1
3408,1
3409,0
3410,1
3411,0
3412,1
3413,0
3414,0
3415,0
3416,0
3417,1
3418,0
3419,1
3420,0
3421,0
3422,0
3423,0
3424,0
3425,1
3426,1
3427,1
3428,0
3429,0
3430,1
3431,0
3432,0
3433,0
3434,1
3435,0
3436,0
3437,1
3438,0
3439,0
3440,0
3441,1
3442,1
3443,0
3444,1
3445,1
3446,1
3447,1
3448,0
3449,0
3450,0
3451,1
3452,0
3453,0
3454,0
3455,0
3456,0
3457,0
3458,0
3459,0
3460,0
3461,1
3462,0
3463,0
3464,0
3465,1
3466,0
3467,0
3468,0
3469,1
3470,0
3471,0
3472,0
3473,0
3474,1
3475,0
3476,0
3477,1
3478,0
3479,0
3480,1
3481,1
3482,0
3483,0
3484,0
3485,0
3486,0
3487,1
3488,0
3489,0
3490,1
3491,1
3492,0
3493,0
3494,0
3495,0
3496,0
3497,1
3498,1
3499,0
3500,0
3501,1
3502,0
3503,1
3504,0
3505,0
3506,0
3507,1
3508,1
3509,0
3510,0
3511,1
3512,1
3513,1
3514,0
3515,0
3516,0
3517,1
3518,0
3519,1
3520,1
3521,0
3522,1
3523,1
3524,0
3525,1
3526,1
3527,0
3528,0
3529,1
3530,0
3531,0
3532,0
3533,0
3534,0
3535,1
3536,1
3537,0
3538,0
3539,0
3540,0
3541,0
3542,0
3543,0
3544,1
3545,0
3546,0
3547,0
3548,1
3549,0
3550,1
3551,0
3552,0
3553,0
3554,1
3555,0
3556,0
3557,1
3558,1
3559,0
3560,0
3561,0
3562,0
3563,0
3564,1
3565,1
3566,1
3567,0
3568,0
3569,0
3570,0
3571,1
3572,1
3573,1
3574,0
3575,1
3576,0
3577,1
3578,1
3579,0
3580,0
3581,1
3582,0
3583,0
3584,1
3585,1
3586,1
3587,1
3588,0
3589,1
3590,1
3591,1
3592,1
3593,0
3594,0
3595,0
3596,0
3597,0
3598,0
3599,1
3600,0
3601,0
3602,1
3603,0
3604,0
3605,0
3606,1
3607,0
3608,1
3609,0
3610,0
3611,0
3612,0
3613,0
3614,1
3615,0
3616,1
3617,1
3618,1
3619,0
3620,0
3621,0
3622,1
3623,0
3624,0
3625,1
3626,0
3627,1
3628,0
3629,1
3630,0
3631,0
3632,0
3633,0
3634,1
3635,0
3636,0
3637,1
3638,0
3639,0
3640,0
3641,0
3642,0
3643,1
3644,0
3645,1
3646,1
3647,1
3648,0
3649,0
3650,0
3651,1
3652,0
3653,0
3654,1
3655,0
3656,1
3657,0
3658,0
3659,0
3660,1
3661,0
3662,1
3663,0
3664,0
3665,0
3666,0
3667,0
3668,0
3669,1
3670,0
3671,1
3672,0
3673,1
3674,1
3675,0
3676,0
3677,1
3678,1
3679,0
3680,1
3681,0
3682,0
3683,0
3684,1
3685,0
3686,0
3687,1
3688,0
3689,0
3690,1
3691,0
3692,0
3693,0
3694,0
3695,0
3696,1
3697,1
3698,0
3699,1
3700,1
3701,0
3702,0
3703,0
3704,0
3705,1
3706,1
3707,0
3708,1
3709,0
3710,1
3711,0
3712,0
3713,0
3714,0
3715,0
3716,0
3717,1
3718,1
3719,1
3720,0
3721,0
3722,1
3723,1
3724,0
3725,0
3726,1
3727,0
3728,0
3729,0
3730,0
3731,0
3732,0
3733,0
3734,1
3735,0
3736,0
3737,1
3738,1
3739,0
3740,1
3741,1
3742,0
3743,1
3744,0
3745,0
3746,1
3747,0
3748,0
3749,0
3750,1
3751,1
3752,0
3753,1
3754,0
3755,1
3756,1
3757,1
3758,0
3759,0
3760,0
3761,0
3762,0
3763,0
3764,1
3765,0
3766,0
3767,1
3768,1
3769,1
3770,0
3771,0
3772,1
3773,1
3774,0
3775,0
3776,1
3777,0
3778,0
3779,0
3780,0
3781,0
3782,1
3783,0
3784,0
3785,0
3786,1
3787,0
3788,0
3789,1
3790,1
3791,0
3792,0
3793,0
3794,0
3795,0
3796,0
3797,0
3798,1
3799,1
3800,0
3801,0
3802,0
3803,0
3804,1
3805,0
3806,0
3807,1
3808,0
3809,0
3810,0
3811,1
3812,1
3813,0
3814,0
3815,0
3816,1
3817,0
3818,0
3819,1
3820,0
3821,1
3822,1
3823,0
3824,0
3825,1
3826,0
3827,1
3828,0
3829,0
3830,1
3831,0
3832,0
3833,0
3834,1
3835,0
3836,0
3837,0
3838,0
3839,1
3840,0
3841,0
3842,1
3843,0
3844,0
3845,0
3846,0
3847,0
3848,1
3849,1
3850,0
3851,0
3852,0
3853,0
3854,1
3855,0
3856,1
3857,1
3858,1
3859,0
3860,0
3861,0
3862,1
3863,0
3864,1
3865,0
3866,1
3867,0
3868,1
3869,0
3870,1
3871,0
3872,1
3873,1
3874,1
3875,0
3876,1
3877,0
3878,0
3879,1
3880,0
3881,1
3882,0
3883,1
3884,0
3885,0
3886,1
3887,0
3888,0
3889,0
3890,0
3891,1
3892,0
3893,1
3894,0
3895,1
3896,0
3897,1
3898,0
3899,1
3900,0
3901,0
3902,0
3903,1
3904,1
3905,1
3906,1
3907,0
3908,1
3909,1
3910,1
3911,1
3912,0
3913,0
3914,1
3915,0
3916,1
3917,0
3918,1
3919,0
3920,0
3921,0
3922,0
3923,1
3924,0
3925,0
3926,1
3927,0
3928,1
3929,1
3930,1
3931,0
3932,0
3933,0
3934,0
3935,0
3936,0
3937,0
3938,0
3939,0
3940,0
3941,0
3942,1
3943,1
3944,0
3945,0
3946,0
3947,1
3948,1
3949,1
3950,0
3951,0
3952,0
3953,1
3954,0
3955,0
3956,1
3957,1
3958,0
3959,0
3960,0
3961,1
3962,1
3963,0
3964,1
3965,1
3966,1
3967,0
3968,0
3969,0
3970,0
3971,0
3972,0
3973,1
3974,0
3975,0
3976,0
3977,0
3978,1
3979,0
3980,0
3981,0
3982,0
3983,0
3984,1
3985,1
3986,0
3987,0
3988,0
3989,0
3990,0
3991,0
3992,0
3993,0
3994,1
3995,0
3996,0
3997,0
3998,0
3999,0
4000,0
4001,1
4002,1
4003,1
4004,0
4005,0
4006,1
4007,0
4008,1
4009,0
4010,1
4011,0
4012,0
4013,0
4014,0
4015,0
4016,1
4017,1
4018,1
4019,1
4020,0
4021,1
4022,0
4023,0
4024,1
4025,1
4026,0
4027,0
4028,1
4029,0
4030,1
4031,0
4032,1
4033,0
4034,0
4035,1
4036,0
4037,0
4038,0
4039,1
4040,1
4041,0
4042,0
4043,1
4044,0
4045,0
4046,1
4047,0
4048,1
4049,0
4050,0
4051,0
4052,0
4053,1
4054,0
4055,1
4056,0
4057,1
4058,0
4059,0
4060,0
4061,0
4062,1
4063,0
4064,0
4065,0
4066,0
4067,1
4068,1
4069,0
4070,0
4071,1
4072,0
4073,0
4074,1
4075,0
4076,1
4077,1
4078,0
4079,0
4080,1
4081,0
4082,0
4083,0
4084,0
4085,1
4086,0
4087,1
4088,0
4089,0
4090,0
4091,0
4092,1
4093,0
4094,0
4095,0
4096,0
4097,0
4098,1
4099,1
4100,1
4101,1
4102,1
4103,1
4104,0
4105,1
4106,0
4107,0
4108,0
4109,0
4110,0
4111,1
4112,0
4113,1
4114,0
4115,0
4116,0
4117,0
4118,0
4119,0
4120,0
4121,0
4122,0
4123,0
4124,0
4125,1
4126,0
4127,0
4128,0
4129,0
4130,0
4131,0
4132,0
4133,1
4134,0
4135,1
4136,0
4137,0
4138,0
4139,0
4140,0
4141,0
4142,1
4143,0
4144,0
4145,0
4146,0
4147,0
4148,0
4149,0
4150,0
4151,0
4152,1
4153,1
4154,1
4155,0
4156,1
4157,1
4158,0
4159,0
4160,1
4161,0
4162,1
4163,1
4164,0
4165,0
4166,0
4167,0
4168,0
4169,1
4170,1
4171,0
4172,0
4173,1
4174,1
4175,0
4176,0
4177,0
4178,0
4179,0
4180,0
4181,0
4182,1
4183,0
4184,0
4185,0
4186,1
4187,0
4188,0
4189,0
4190,0
4191,1
4192,1
4193,1
4194,0
4195,1
4196,0
4197,0
4198,0
4199,1
4200,1
4201,0
4202,0
4203,1
4204,0
4205,0
4206,0
4207,0
4208,0
4209,1
4210,1
4211,1
4212,1
4213,0
4214,0
4215,1
4216,0
4217,0
4218,1
4219,1
4220,1
4221,0
4222,0
4223,1
4224,0
4225,1
4226,0
4227,0
4228,0
4229,1
4230,1
4231,1
4232,1
4233,1
4234,0
4235,0
4236,0
4237,1
4238,0
4239,1
4240,0
4241,1
4242,0
4243,0
4244,0
4245,1
4246,1
4247,0
4248,0
4249,0
4250,0
4251,1
4252,0
4253,0
4254,0
4255,0
4256,0
4257,0
4258,0
4259,0
4260,0
4261,0
4262,0
4263,0
4264,0
4265,1
4266,0
4267,0
4268,0
4269,1
4270,0
4271,1
4272,1
4273,0
4274,1
4275,0
4276,1
4277,0
4278,0
4279,0
4280,0
4281,0
4282,0
4283,0
4284,0
4285,1
4286,1
4287,0
4288,0
4289,0
4290,0
4291,0
4292,1
4293,1
4294,0
4295,1
4296,1
4297,0
4298,1
4299,0
4300,0
4301,0
4302,0
4303,0
4304,0
4305,0
4306,1
4307,1
4308,0
4309,0
4310,0
4311,1
4312,0
4313,0
4314,1
4315,1
4316,0
4317,0
4318,0
4319,0
