id,label
3300,0
3301,0
3302,0
3303,0
3304,0
3305,0
3306,0
3307,0
3308,0
3309,0
3310,1
3311,1
3312,0
3313,0
3314,0
3315,0
3316,0
3317,0
3318,0
3319,1
3320,0
3321,0
3322,0
3323,0
3324,0
3325,0
3326,0
3327,0
3328,0
3329,0
3330,0
3331,0
3332,0
3333,0
3334,0
3335,1
3336,1
3337,0
3338,0
3339,0
3340,0
3341,0
3342,0
3343,1
3344,0
3345,0
3346,0
3347,0
3348,0
3349,0
3350,0
3351,0
3352,0
3353,0
3354,1
3355,0
3356,1
3357,0
3358,0
3359,0
3360,0
3361,1
3362,0
3363,0
3364,0
3365,0
3366,0
3367,0
3368,1
3369,0
3370,0
3371,1
3372,0
3373,0
3374,0
3375,0
3376,1
3377,0
3378,0
3379,1
3380,1
3381,0
3382,0
3383,0
3384,0
3385,0
3386,0
3387,1
3388,0
3389,1
3390,0
3391,0
3392,0
3393,0
3394,0
3395,1
3396,0
3397,0
3398,0
3399,0
3400,0
3401,0
3402,0
3403,1
3404,0
3405,0
3406,0
3407,0
3408,0
3409,0
3410,0
3411,0
3412,0
3413,1
3414,1
3415,0
3416,0
3417,1
3418,0
3419,0
3420,0
3421,0
3422,0
3423,0
3424,0
3425,0
3426,1
3427,0
3428,0
3429,0
3430,0
3431,0
3432,0
3433,0
3434,0
3435,1
3436,0
3437,0
3438,0
3439,1
3440,0
3441,0
3442,0
3443,0
3444,0
3445,0
3446,0
3447,0
3448,0
3449,0
3450,0
3451,1
3452,0
3453,0
3454,0
3455,0
3456,0
3457,0
3458,0
3459,0
3460,0
3461,0
3462,0
3463,1
3464,0
3465,0
3466,0
3467,0
3468,1
3469,0
3470,0
3471,0
3472,0
3473,0
3474,1
3475,0
3476,0
3477,0
3478,0
3479,0
3480,0
3481,0
3482,0
3483,0
3484,1
3485,0
3486,0
3487,0
3488,0
3489,1
3490,0
3491,0
3492,0
3493,0
3494,1
3495,0
3496,0
3497,0
3498,1
3499,0
3500,0
3501,0
3502,0
3503,0
3504,0
3505,0
3506,0
3507,0
3508,0
3509,1
3510,1
3511,0
3512,0
3513,0
3514,0
3515,0
3516,1
3517,0
3518,1
3519,0
3520,1
3521,0
3522,0
3523,0
3524,0
3525,0
3526,0
3527,1
3528,1
3529,0
3530,0
3531,0
3532,0
3533,0
3534,0
3535,0
3536,1
3537,1
3538,0
3539,0
3540,0
3541,0
3542,1
3543,0
3544,0
3545,0
3546,0
3547,1
3548,0
3549,0
3550,0
3551,0
3552,1
3553,0
3554,0
3555,0
3556,0
3557,0
3558,0
3559,0
3560,1
3561,0
3562,0
3563,1
3564,0
3565,1
3566,0
3567,0
3568,0
3569,0
3570,0
3571,1
3572,0
3573,0
3574,0
3575,0
3576,1
3577,0
3578,0
3579,1
3580,1
3581,0
3582,1
3583,1
3584,0
3585,1
3586,0
3587,0
3588,0
3589,1
3590,0
3591,1
3592,0
3593,0
3594,0
3595,0
3596,0
3597,0
3598,0
3599,0
3600,0
3601,0
3602,0
3603,0
3604,0
3605,1
3606,0
3607,0
3608,1
3609,0
3610,0
3611,0
3612,0
3613,0
3614,0
3615,0
3616,0
3617,0
3618,1
3619,0
3620,0
3621,0
3622,0
3623,1
3624,0
3625,0
3626,0
3627,0
3628,0
3629,0
3630,1
3631,1
3632,1
3633,0
3634,1
3635,0
3636,0
3637,0
3638,0
3639,0
3640,1
3641,0
3642,0
3643,0
3644,1
3645,0
3646,0
3647,0
3648,0
3649,0
3650,0
3651,0
3652,0
3653,0
3654,0
3655,1
3656,1
3657,0
3658,0
3659,0
3660,0
3661,0
3662,1
3663,0
3664,0
3665,0
3666,1
3667,0
3668,0
3669,0
3670,1
3671,0
3672,0
3673,1
3674,1
3675,0
3676,0
3677,0
3678,0
3679,1
3680,1
3681,0
3682,0
3683,1
3684,0
3685,1
3686,0
3687,1
3688,0
3689,0
3690,0
3691,0
3692,0
3693,0
3694,1
3695,1
3696,0
3697,0
3698,0
3699,0
3700,0
3701,0
3702,0
3703,0
3704,0
3705,1
3706,0
3707,1
3708,1
3709,0
3710,0
3711,1
3712,0
3713,1
3714,0
3715,0
3716,0
3717,0
3718,0
3719,0
3720,0
3721,0
3722,1
3723,1
3724,0
3725,0
3726,0
3727,0
3728,0
3729,0
3730,0
3731,0
3732,0
3733,1
3734,0
3735,0
3736,0
3737,0
3738,1
3739,1
3740,1
3741,1
3742,0
3743,0
3744,0
3745,1
3746,0
3747,0
3748,0
3749,0
3750,1
3751,1
3752,0
3753,0
3754,0
3755,0
3756,0
3757,0
3758,0
3759,0
3760,0
3761,0
3762,0
3763,0
3764,0
3765,0
3766,0
3767,0
3768,1
3769,0
3770,0
3771,1
3772,0
3773,0
3774,0
3775,0
3776,0
3777,0
3778,0
3779,0
3780,0
3781,0
3782,0
3783,0
3784,0
3785,0
3786,0
3787,0
3788,0
3789,0
3790,0
3791,0
3792,0
3793,1
3794,0
3795,1
3796,1
3797,0
3798,1
3799,0
3800,0
3801,0
3802,0
3803,0
3804,0
3805,0
3806,0
3807,0
3808,0
3809,0
3810,0
3811,0
3812,0
3813,0
3814,0
3815,1
3816,0
3817,0
3818,0
3819,0
3820,1
3821,0
3822,1
3823,0
3824,0
3825,0
3826,0
3827,0
3828,0
3829,0
3830,1
3831,1
3832,0
3833,1
3834,0
3835,1
3836,0
3837,0
3838,0
3839,1
3840,0
3841,0
3842,0
3843,0
3844,0
3845,0
3846,0
3847,0
3848,0
3849,1
3850,0
3851,0
3852,0
3853,0
3854,0
3855,0
3856,0
3857,0
3858,1
3859,0
3860,0
3861,0
3862,0
3863,0
3864,0
3865,0
3866,0
3867,0
3868,0
3869,0
3870,0
3871,1
3872,0
3873,0
3874,0
3875,1
3876,0
3877,0
3878,0
3879,0
3880,0
3881,0
3882,0
3883,0
3884,1
3885,0
3886,0
3887,0
3888,1
3889,0
3890,0
3891,1
3892,0
3893,1
3894,0
3895,1
3896,1
3897,1
3898,0
3899,0
3900,0
3901,0
3902,0
3903,0
3904,0
3905,0
3906,0
3907,0
3908,0
3909,0
3910,0
3911,0
3912,0
3913,0
3914,1
3915,0
3916,0
3917,0
3918,1
3919,0
3920,0
3921,0
3922,0
3923,0
3924,0
3925,1
3926,1
3927,0
3928,0
3929,0
3930,0
3931,0
3932,0
3933,0
3934,0
3935,0
3936,0
3937,0
3938,0
3939,0
3940,0
3941,0
3942,0
3943,0
3944,0
3945,0
3946,0
3947,0
3948,1
3949,1
3950,0
3951,1
3952,1
3953,0
3954,0
3955,0
3956,1
3957,0
3958,0
3959,0
3960,0
3961,1
3962,0
3963,0
3964,0
3965,1
3966,0
3967,0
3968,0
3969,1
3970,0
3971,0
3972,0
3973,0
3974,1
3975,0
3976,0
3977,0
3978,0
3979,1
3980,0
3981,0
3982,0
3983,0
3984,0
3985,0
3986,0
3987,0
3988,0
3989,0
3990,0
3991,1
3992,0
3993,1
3994,0
3995,0
3996,1
3997,1
3998,0
3999,0
4000,1
4001,0
4002,0
4003,0
4004,0
4005,1
4006,0
4007,0
4008,0
4009,0
4010,1
4011,0
4012,0
4013,1
4014,0
4015,1
4016,0
4017,0
4018,1
4019,0
4020,0
4021,0
4022,1
4023,0
4024,0
4025,0
4026,1
4027,1
4028,0
4029,0
