id,label
3300,1
3301,0
3302,0
3303,0
3304,1
3305,0
3306,0
3307,1
3308,0
3309,0
3310,0
3311,1
3312,0
3313,1
3314,1
3315,1
3316,1
3317,0
3318,0
3319,0
3320,0
3321,0
3322,1
3323,1
3324,0
3325,1
3326,1
3327,0
3328,0
3329,1
3330,0
3331,0
3332,0
3333,1
3334,0
3335,0
3336,1
3337,0
3338,0
3339,1
3340,0
3341,1
3342,1
3343,1
3344,0
3345,0
3346,0
3347,1
3348,1
3349,1
3350,0
3351,0
3352,1
3353,0
3354,1
3355,0
3356,0
3357,1
3358,1
3359,0
3360,0
3361,1
3362,0
3363,0
3364,1
3365,1
3366,0
3367,0
3368,1
3369,1
3370,0
3371,0
3372,0
3373,0
3374,0
3375,0
3376,0
3377,0
3378,1
3379,0
3380,1
3381,0
3382,0
3383,0
3384,1
3385,0
3386,0
3387,0
3388,0
3389,0
3390,1
3391,0
3392,0
3393,1
3394,1
3395,0
3396,0
3397,1
3398,0
3399,0
3400,0
3401,1
3402,0
3403,0
3404,0
3405,0
3406,0
3407,0
3408,0
3409,0
3410,1
3411,1
3412,0
3413,0
3414,0
3415,0
3416,0
3417,1
3418,0
3419,0
3420,0
3421,0
3422,0
3423,0
3424,1
3425,1
3426,1
3427,0
3428,1
3429,0
3430,1
3431,1
3432,0
3433,0
3434,0
3435,0
3436,0
3437,0
3438,0
3439,0
3440,1
3441,0
3442,0
3443,0
3444,0
3445,0
3446,0
3447,0
3448,0
3449,0
3450,1
3451,0
3452,1
3453,0
3454,0
3455,1
3456,0
3457,1
3458,0
3459,1
3460,0
3461,0
3462,1
3463,0
3464,0
3465,1
3466,0
3467,0
3468,1
3469,0
3470,0
3471,0
3472,0
3473,1
3474,0
3475,1
3476,1
3477,1
3478,0
3479,0
3480,0
3481,0
3482,0
3483,1
3484,1
3485,0
3486,0
3487,0
3488,0
3489,0
3490,0
3491,1
3492,0
3493,0
3494,1
3495,0
3496,0
3497,1
3498,0
3499,0
3500,0
3501,0
3502,0
3503,0
3504,1
3505,0
3506,0
3507,0
3508,1
3509,0
3510,0
3511,1
3512,0
3513,1
3514,1
3515,0
3516,0
3517,0
3518,1
3519,1
3520,0
3521,0
3522,0
3523,1
3524,0
3525,1
3526,1
3527,0
3528,1
3529,0
3530,0
3531,1
3532,0
3533,1
3534,0
3535,1
3536,0
3537,0
3538,0
3539,0
3540,0
3541,0
3542,0
3543,0
3544,0
3545,0
3546,1
3547,0
3548,0
3549,0
3550,0
3551,0
3552,0
3553,0
3554,0
3555,0
3556,1
3557,0
3558,1
3559,0
3560,0
3561,0
3562,1
3563,0
3564,0
3565,1
3566,1
3567,0
3568,1
3569,1
3570,0
3571,0
3572,1
3573,0
3574,0
3575,1
3576,1
3577,1
3578,1
3579,0
3580,0
3581,0
3582,1
3583,0
3584,0
3585,0
3586,0
3587,0
3588,0
3589,0
3590,1
3591,0
3592,0
3593,0
3594,0
3595,1
3596,1
3597,0
3598,1
3599,0
3600,0
3601,0
3602,0
3603,0
3604,0
3605,0
3606,1
3607,0
3608,1
3609,1
3610,0
3611,1
3612,1
3613,0
3614,0
3615,0
3616,0
3617,0
3618,0
3619,1
3620,0
3621,1
3622,1
3623,1
3624,0
3625,1
3626,1
3627,0
3628,0
3629,0
3630,0
3631,1
3632,0
3633,0
3634,1
3635,0
3636,0
3637,0
3638,0
3639,0
3640,1
3641,0
3642,0
3643,1
3644,0
3645,0
3646,1
3647,1
3648,0
3649,0
3650,0
3651,1
3652,0
3653,1
3654,1
3655,0
3656,0
3657,0
3658,0
3659,0
3660,0
3661,1
3662,0
3663,0
3664,1
3665,1
3666,1
3667,0
3668,0
3669,1
3670,0
3671,1
3672,1
3673,1
3674,0
3675,0
3676,0
3677,1
3678,0
3679,1
3680,1
3681,1
3682,0
3683,0
3684,1
3685,0
3686,0
3687,1
3688,0
3689,1
3690,1
3691,0
3692,0
3693,0
3694,0
3695,1
3696,0
3697,0
3698,0
3699,0
3700,1
3701,0
3702,0
3703,0
3704,0
3705,1
3706,0
3707,0
3708,0
3709,0
3710,0
3711,1
3712,0
3713,1
3714,0
3715,0
3716,0
3717,0
3718,0
3719,0
3720,0
3721,0
3722,0
3723,0
3724,0
3725,0
3726,0
3727,0
3728,0
3729,1
3730,0
3731,0
3732,0
3733,1
3734,1
3735,0
3736,0
3737,1
3738,0
3739,0
3740,0
3741,0
3742,0
3743,0
3744,0
3745,0
3746,0
3747,1
3748,0
3749,0
3750,1
3751,0
3752,0
3753,0
3754,0
3755,0
3756,0
3757,1
3758,0
3759,0
3760,1
3761,1
3762,0
3763,0
3764,1
3765,0
3766,1
3767,1
3768,0
3769,1
3770,0
3771,1
3772,1
3773,0
3774,1
3775,0
3776,1
3777,0
3778,0
3779,0
3780,0
3781,0
3782,1
3783,0
3784,1
3785,0
3786,0
3787,0
3788,0
3789,0
3790,1
3791,0
3792,0
3793,0
3794,1
3795,0
3796,0
3797,0
3798,0
3799,0
3800,0
3801,0
3802,0
3803,0
3804,0
3805,0
3806,0
3807,0
3808,0
3809,1
3810,1
3811,1
3812,0
3813,1
3814,0
3815,1
3816,1
3817,1
3818,1
3819,1
3820,0
3821,1
3822,1
3823,0
3824,0
3825,0
3826,0
3827,1
3828,0
3829,0
3830,0
3831,0
3832,0
3833,1
3834,0
3835,0
3836,0
3837,0
3838,0
3839,1
3840,0
3841,0
3842,0
3843,0
3844,0
3845,0
3846,0
3847,0
3848,0
3849,0
3850,0
3851,0
3852,0
3853,0
3854,1
3855,0
3856,0
3857,1
3858,0
3859,0
3860,0
3861,0
3862,0
3863,0
3864,1
3865,1
3866,1
3867,0
3868,1
3869,1
3870,0
3871,1
3872,0
3873,0
3874,0
3875,0
3876,1
3877,0
3878,0
3879,0
3880,0
3881,0
3882,0
3883,0
3884,0
3885,0
3886,0
3887,0
3888,0
3889,0
3890,0
3891,1
3892,0
3893,0
3894,0
3895,0
3896,1
3897,1
3898,0
3899,0
3900,0
3901,0
3902,0
3903,1
3904,0
3905,0
3906,1
3907,0
3908,0
3909,0
3910,0
3911,1
3912,0
3913,0
3914,0
3915,0
3916,0
3917,0
3918,1
3919,1
3920,0
3921,1
3922,0
3923,1
3924,0
3925,0
3926,0
3927,1
3928,1
3929,0
3930,0
3931,1
3932,0
3933,0
3934,0
3935,0
3936,0
3937,1
3938,1
3939,0
3940,0
3941,0
3942,0
3943,0
3944,0
3945,0
3946,0
3947,1
3948,1
3949,0
3950,0
3951,1
3952,0
3953,0
3954,0
3955,0
3956,0
3957,0
3958,1
3959,0
3960,0
3961,0
